Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0.00743348496487545,--,--,--,--,Changing from AutoState 'Blocked' to 'Busy' on resource 'Dough_and_Sauce'.
0.00743348496487545,--,--,--,--,Assigning state variable 'Dough_and_Sauce.ResourceState' the value '1'. Previous value was '2'.
0.00743348496487545,Pizza.30,Dough_and_Sauce,3.OnEnteredOutputBuffer,[Begin],Process 'Dough_and_Sauce.OnEnteredOutputBuffer' execution started.
0.00743348496487545,Pizza.30,Dough_and_Sauce,3.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Pizza.30' ending transfer into station 'Dough_and_Sauce.OutputBuffer'.
0.00743348496487545,Pizza.30,Dough_and_Sauce,3.OnEnteredOutputBuffer,[Release] Server,Object 'Pizza.30' attempting to release '1' resource(s) of resource type '[ParentObject] Dough_and_Sauce'.
0.00743348496487545,Pizza.30,Dough_and_Sauce,3.OnEnteredOutputBuffer,[Release] Server,Object 'Pizza.30' released '1' capacity unit(s) of resource 'Dough_and_Sauce'.
0.00743348496487545,--,--,--,--,Changing from AutoState 'Busy' to 'Starved' on resource 'Dough_and_Sauce'.
0.00743348496487545,--,--,--,--,Assigning state variable 'Dough_and_Sauce.ResourceState' the value '0'. Previous value was '1'.
0.00743348496487545,--,--,--,--,Resource 'Dough_and_Sauce' checking allocation queue which contains '2' item(s).
0.00743348496487545,Pizza.32,Dough_and_Sauce,2.OnEnteredInputBuffer,[Seize] Server,Object 'Pizza.32' checking availability to seize '1' resource(s) of resource type '[ParentObject] Dough_and_Sauce'.
0.00743348496487545,Pizza.32,Dough_and_Sauce,2.OnEnteredInputBuffer,[Seize] Server,Object 'Pizza.32' checking availability to seize '1' capacity unit(s) of resource 'Dough_and_Sauce’.
0.00743348496487545,Pizza.32,Dough_and_Sauce,2.OnEnteredInputBuffer,[Seize] Server,Object 'Pizza.32' found ‘1’ currently available capacity unit(s) of resource 'Dough_and_Sauce’.
0.00743348496487545,Pizza.32,Dough_and_Sauce,2.OnEnteredInputBuffer,[Seize] Server,Object 'Pizza.32' found '1' currently available resource(s) of resource type '[ParentObject] Dough_and_Sauce'.
0.00743348496487545,--,--,--,--,Resource 'Dough_and_Sauce' selecting object 'Pizza.32' waiting at rank position '1' in allocation queue which contains '2' item(s).
0.00743348496487545,Pizza.32,Dough_and_Sauce,2.OnEnteredInputBuffer,[Seize] Server,Object 'Pizza.32' seized '1' capacity unit(s) of resource 'Dough_and_Sauce'.
0.00743348496487545,--,--,--,--,Changing from AutoState 'Starved' to 'Busy' on resource 'Dough_and_Sauce'.
0.00743348496487545,--,--,--,--,Assigning state variable 'Dough_and_Sauce.ResourceState' the value '1'. Previous value was '0'.
0.00743348496487545,Pizza.32,Dough_and_Sauce,2.OnEnteredInputBuffer,[Seize] Server,Object 'Pizza.32' completed seize of '1' resource(s) of resource type '[ParentObject] Dough_and_Sauce'.
0.00743348496487545,--,--,--,--,Resource 'Dough_and_Sauce' checking allocation queue which contains '1' item(s).
0.00743348496487545,--,--,--,--,Resource 'Dough_and_Sauce' unable to select any items waiting in its allocation queue. Resource is fully allocated or off shift.
0.00743348496487545,Pizza.30,Dough_and_Sauce,3.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Pizza.30' transferring from '[Station] Dough_and_Sauce.OutputBuffer' into node 'Output@Dough_and_Sauce'.
0.00743348496487545,Pizza.30,Output@Dough_and_Sauce,10.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Dough_and_Sauce.OnEnteredFromAssociatedObject' execution started.
0.00743348496487545,Pizza.30,Output@Dough_and_Sauce,10.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Dough_and_Sauce.Entered'.
0.00743348496487545,Pizza.30,Output@Dough_and_Sauce,10.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'Pizza.30' transferring from '[Node] Output@Dough_and_Sauce' into node 'Input@Primary_Ingredients'.
0.00743348496487545,Pizza.30,Input@Primary_Ingredients,6.OnEnteredToAssociatedObject,[Begin],Process 'Input@Primary_Ingredients.OnEnteredToAssociatedObject' execution started.
0.00743348496487545,Pizza.30,Input@Primary_Ingredients,6.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Primary_Ingredients.Entered'.
0.00743348496487545,Pizza.30,Input@Primary_Ingredients,6.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Pizza.30' transferring from '[Node] Input@Primary_Ingredients' into object 'Primary_Ingredients'.
0.00743348496487545,Pizza.30,Input@Primary_Ingredients,6.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Pizza.30' transferring from '[Node] Input@Primary_Ingredients' into station 'Primary_Ingredients.InputBuffer'.
0.00743348496487545,Pizza.30,Dough_and_Sauce,1.OnEnteredProcessing,[End],Process 'Dough_and_Sauce.OnEnteredProcessing' execution ended.
0.00743348496487545,--,--,--,--,Changing from AutoState 'Busy' to 'Blocked' on resource 'Dough_and_Sauce'.
0.00743348496487545,--,--,--,--,Assigning state variable 'Dough_and_Sauce.ResourceState' the value '2'. Previous value was '1'.
0.00743348496487545,Pizza.32,Dough_and_Sauce,2.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'Pizza.32' transferring from '[Station] Dough_and_Sauce.InputBuffer' into station 'Dough_and_Sauce.Processing'.
0.00743348496487545,--,--,--,--,Changing from AutoState 'Blocked' to 'Busy' on resource 'Dough_and_Sauce'.
0.00743348496487545,--,--,--,--,Assigning state variable 'Dough_and_Sauce.ResourceState' the value '1'. Previous value was '2'.
0.00743348496487545,Pizza.30,Primary_Ingredients,9.OnEnteredInputBuffer,[Begin],Process 'Primary_Ingredients.OnEnteredInputBuffer' execution started.
0.00743348496487545,Pizza.30,Primary_Ingredients,9.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Pizza.30' ending transfer into station 'Primary_Ingredients.InputBuffer'.
0.00743348496487545,Pizza.30,Output@Dough_and_Sauce,7.OnExited,[Begin],Process 'Output@Dough_and_Sauce.OnExited' execution started.
0.00743348496487545,Pizza.30,Output@Dough_and_Sauce,7.OnExited,[Fire] ExitedEvent,Firing event 'Output@Dough_and_Sauce.Exited'.
0.00743348496487545,Pizza.30,Output@Dough_and_Sauce,7.OnExited,[End],Process 'Output@Dough_and_Sauce.OnExited' execution ended.
0.00743348496487545,Pizza.30,Input@Primary_Ingredients,7.OnExited,[Begin],Process 'Input@Primary_Ingredients.OnExited' execution started.
0.00743348496487545,Pizza.30,Input@Primary_Ingredients,7.OnExited,[Fire] ExitedEvent,Firing event 'Input@Primary_Ingredients.Exited'.
0.00743348496487545,Pizza.30,Input@Primary_Ingredients,7.OnExited,[End],Process 'Input@Primary_Ingredients.OnExited' execution ended.
0.00743348496487545,Pizza.30,Primary_Ingredients,9.OnEnteredInputBuffer,[Seize] Server,Object 'Pizza.30' waiting to seize '1' resource(s) of resource type '[ParentObject] Primary_Ingredients'.
0.00743348496487545,Pizza.32,Dough_and_Sauce,1.OnEnteredProcessing,[Begin],Process 'Dough_and_Sauce.OnEnteredProcessing' execution started.
0.00743348496487545,Pizza.32,Dough_and_Sauce,1.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Pizza.32' ending transfer into station 'Dough_and_Sauce.Processing'.
0.00743348496487545,Pizza.32,Dough_and_Sauce,1.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.00743348496487545,Pizza.32,Dough_and_Sauce,1.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
0.00743348496487545,Pizza.32,Dough_and_Sauce,1.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.00317052929240076' Hours until time '0.0106040142572762' Hours. Delay multiplier was '1'.
0.00743348496487545,Pizza.30,Dough_and_Sauce,3.OnEnteredOutputBuffer,[End],Process 'Dough_and_Sauce.OnEnteredOutputBuffer' execution ended.
0.00743348496487545,Pizza.30,Output@Dough_and_Sauce,10.OnEnteredFromAssociatedObject,[End],Process 'Output@Dough_and_Sauce.OnEnteredFromAssociatedObject' execution ended.
0.00743348496487545,Pizza.30,Input@Primary_Ingredients,6.OnEnteredToAssociatedObject,[End],Process 'Input@Primary_Ingredients.OnEnteredToAssociatedObject' execution ended.
0.00743348496487545,Pizza.32,Dough_and_Sauce,2.OnEnteredInputBuffer,[End],Process 'Dough_and_Sauce.OnEnteredInputBuffer' execution ended.
0.00743348496487545,--,--,--,--,Resource 'Primary_Ingredients' checking allocation queue which contains '1' item(s).
0.00743348496487545,Pizza.30,Primary_Ingredients,9.OnEnteredInputBuffer,[Seize] Server,Object 'Pizza.30' checking availability to seize '1' resource(s) of resource type '[ParentObject] Primary_Ingredients'.
0.00743348496487545,Pizza.30,Primary_Ingredients,9.OnEnteredInputBuffer,[Seize] Server,Object 'Pizza.30' checking availability to seize '1' capacity unit(s) of resource 'Primary_Ingredients’.
0.00743348496487545,Pizza.30,Primary_Ingredients,9.OnEnteredInputBuffer,[Seize] Server,Object 'Pizza.30' found ‘1’ currently available capacity unit(s) of resource 'Primary_Ingredients’.
0.00743348496487545,Pizza.30,Primary_Ingredients,9.OnEnteredInputBuffer,[Seize] Server,Object 'Pizza.30' found '1' currently available resource(s) of resource type '[ParentObject] Primary_Ingredients'.
0.00743348496487545,--,--,--,--,Resource 'Primary_Ingredients' selecting object 'Pizza.30' waiting at rank position '1' in allocation queue which contains '1' item(s).
0.00743348496487545,Pizza.30,Primary_Ingredients,9.OnEnteredInputBuffer,[Seize] Server,Object 'Pizza.30' seized '1' capacity unit(s) of resource 'Primary_Ingredients'.
0.00743348496487545,--,--,--,--,Changing from AutoState 'Starved' to 'Busy' on resource 'Primary_Ingredients'.
0.00743348496487545,--,--,--,--,Assigning state variable 'Primary_Ingredients.ResourceState' the value '1'. Previous value was '0'.
0.00743348496487545,Pizza.30,Primary_Ingredients,9.OnEnteredInputBuffer,[Seize] Server,Object 'Pizza.30' completed seize of '1' resource(s) of resource type '[ParentObject] Primary_Ingredients'.
0.00743348496487545,--,--,--,--,Changing from AutoState 'Busy' to 'Blocked' on resource 'Primary_Ingredients'.
0.00743348496487545,--,--,--,--,Assigning state variable 'Primary_Ingredients.ResourceState' the value '2'. Previous value was '1'.
0.00743348496487545,Pizza.30,Primary_Ingredients,9.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'Pizza.30' transferring from '[Station] Primary_Ingredients.InputBuffer' into station 'Primary_Ingredients.Processing'.
0.00743348496487545,--,--,--,--,Changing from AutoState 'Blocked' to 'Busy' on resource 'Primary_Ingredients'.
0.00743348496487545,--,--,--,--,Assigning state variable 'Primary_Ingredients.ResourceState' the value '1'. Previous value was '2'.
0.00743348496487545,Pizza.30,Primary_Ingredients,2.OnEnteredProcessing,[Begin],Process 'Primary_Ingredients.OnEnteredProcessing' execution started.
0.00743348496487545,Pizza.30,Primary_Ingredients,2.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Pizza.30' ending transfer into station 'Primary_Ingredients.Processing'.
0.00743348496487545,Pizza.30,Primary_Ingredients,2.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.00743348496487545,Pizza.30,Primary_Ingredients,2.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
0.00743348496487545,Pizza.30,Primary_Ingredients,2.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.00345282753372506' Hours until time '0.0108863124986005' Hours. Delay multiplier was '1'.
0.00743348496487545,Pizza.30,Primary_Ingredients,9.OnEnteredInputBuffer,[End],Process 'Primary_Ingredients.OnEnteredInputBuffer' execution ended.
0.00866791171771226,--,--,--,--,Firing event 'Order_Arrival.EntityArrivals.Event'.
0.00866791171771226,--,--,--,--,Time until next event of timer 'Order_Arrival.EntityArrivals' is '0.00367622045349037' Hours.
0.00866791171771226,Order_Arrival,Order_Arrival,9.OnEntityArrival,[Begin],Process 'Order_Arrival.OnEntityArrival' execution started.
0.00866791171771226,Order_Arrival,Order_Arrival,9.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0.00866791171771226,Order_Arrival,Order_Arrival,9.OnEntityArrival,[Create] Entities,Created object 'Order.34'.
0.00866791171771226,Order.34,Order_Arrival,6.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.34' transferring from '[FreeSpace] Order_Arrival' into station 'Order_Arrival.Processing'.
0.00866791171771226,Order_Arrival,Order_Arrival,9.OnEntityArrival,[End],Process 'Order_Arrival.OnEntityArrival' execution ended.
0.00866791171771226,Order.34,Order_Arrival,10.OnEnteredProcessing,[Begin],Process 'Order_Arrival.OnEnteredProcessing' execution started.
0.00866791171771226,Order.34,Order_Arrival,10.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.34' ending transfer into station 'Order_Arrival.Processing'.
0.00866791171771226,Order.34,Order_Arrival,10.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.34' transferring from '[Station] Order_Arrival.Processing' into station 'Order_Arrival.OutputBuffer'.
0.00866791171771226,Order.34,Order_Arrival,6.OnEntityArrival,[End],Process 'Order_Arrival.OnEntityArrival' execution ended.
0.00866791171771226,Order.34,Order_Arrival,9.OnEnteredOutputBuffer,[Begin],Process 'Order_Arrival.OnEnteredOutputBuffer' execution started.
0.00866791171771226,Order.34,Order_Arrival,9.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Order.34' ending transfer into station 'Order_Arrival.OutputBuffer'.
0.00866791171771226,Order.34,Order_Arrival,9.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Order.34' transferring from '[Station] Order_Arrival.OutputBuffer' into node 'Output@Order_Arrival'.
0.00866791171771226,Order.34,Output@Order_Arrival,6.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Order_Arrival.OnEnteredFromAssociatedObject' execution started.
0.00866791171771226,Order.34,Output@Order_Arrival,6.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Order_Arrival.Entered'.
0.00866791171771226,Order.34,Output@Order_Arrival,6.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'Order.34' transferring from '[Node] Output@Order_Arrival' into node 'Input@Order_Separator'.
0.00866791171771226,Order.34,Input@Order_Separator,3.OnEnteredToAssociatedObject,[Begin],Process 'Input@Order_Separator.OnEnteredToAssociatedObject' execution started.
0.00866791171771226,Order.34,Input@Order_Separator,3.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Order_Separator.Entered'.
0.00866791171771226,Order.34,Input@Order_Separator,3.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.34' transferring from '[Node] Input@Order_Separator' into object 'Order_Separator'.
0.00866791171771226,Order.34,Input@Order_Separator,3.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.34' transferring from '[Node] Input@Order_Separator' into station 'Order_Separator.InputBuffer'.
0.00866791171771226,Order.34,Order_Arrival,10.OnEnteredProcessing,[End],Process 'Order_Arrival.OnEnteredProcessing' execution ended.
0.00866791171771226,Order.34,Order_Separator,7.OnEnteredInputBuffer,[Begin],Process 'Order_Separator.OnEnteredInputBuffer' execution started.
0.00866791171771226,Order.34,Order_Separator,7.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Order.34' ending transfer into station 'Order_Separator.InputBuffer'.
0.00866791171771226,Order.34,Output@Order_Arrival,10.OnExited,[Begin],Process 'Output@Order_Arrival.OnExited' execution started.
0.00866791171771226,Order.34,Output@Order_Arrival,10.OnExited,[Fire] ExitedEvent,Firing event 'Output@Order_Arrival.Exited'.
0.00866791171771226,Order.34,Output@Order_Arrival,10.OnExited,[End],Process 'Output@Order_Arrival.OnExited' execution ended.
0.00866791171771226,Order.34,Input@Order_Separator,10.OnExited,[Begin],Process 'Input@Order_Separator.OnExited' execution started.
0.00866791171771226,Order.34,Input@Order_Separator,10.OnExited,[Fire] ExitedEvent,Firing event 'Input@Order_Separator.Exited'.
0.00866791171771226,Order.34,Input@Order_Separator,10.OnExited,[End],Process 'Input@Order_Separator.OnExited' execution ended.
0.00866791171771226,Order.34,Order_Separator,7.OnEnteredInputBuffer,[Seize] Separator,Object 'Order.34' waiting to seize '1' resource(s) of resource type '[ParentObject] Order_Separator'.
0.00866791171771226,Order.34,Order_Arrival,9.OnEnteredOutputBuffer,[End],Process 'Order_Arrival.OnEnteredOutputBuffer' execution ended.
0.00866791171771226,Order.34,Output@Order_Arrival,6.OnEnteredFromAssociatedObject,[End],Process 'Output@Order_Arrival.OnEnteredFromAssociatedObject' execution ended.
0.00866791171771226,Order.34,Input@Order_Separator,3.OnEnteredToAssociatedObject,[End],Process 'Input@Order_Separator.OnEnteredToAssociatedObject' execution ended.
0.00866791171771226,--,--,--,--,Resource 'Order_Separator' checking allocation queue which contains '1' item(s).
0.00866791171771226,Order.34,Order_Separator,7.OnEnteredInputBuffer,[Seize] Separator,Object 'Order.34' checking availability to seize '1' resource(s) of resource type '[ParentObject] Order_Separator'.
0.00866791171771226,Order.34,Order_Separator,7.OnEnteredInputBuffer,[Seize] Separator,Object 'Order.34' checking availability to seize '1' capacity unit(s) of resource 'Order_Separator’.
0.00866791171771226,Order.34,Order_Separator,7.OnEnteredInputBuffer,[Seize] Separator,Object 'Order.34' found ‘1’ currently available capacity unit(s) of resource 'Order_Separator’.
0.00866791171771226,Order.34,Order_Separator,7.OnEnteredInputBuffer,[Seize] Separator,Object 'Order.34' found '1' currently available resource(s) of resource type '[ParentObject] Order_Separator'.
0.00866791171771226,--,--,--,--,Resource 'Order_Separator' selecting object 'Order.34' waiting at rank position '1' in allocation queue which contains '1' item(s).
0.00866791171771226,Order.34,Order_Separator,7.OnEnteredInputBuffer,[Seize] Separator,Object 'Order.34' seized '1' capacity unit(s) of resource 'Order_Separator'.
0.00866791171771226,--,--,--,--,Changing from AutoState 'Starved' to 'Busy' on resource 'Order_Separator'.
0.00866791171771226,--,--,--,--,Assigning state variable 'Order_Separator.ResourceState' the value '1'. Previous value was '0'.
0.00866791171771226,Order.34,Order_Separator,7.OnEnteredInputBuffer,[Seize] Separator,Object 'Order.34' completed seize of '1' resource(s) of resource type '[ParentObject] Order_Separator'.
0.00866791171771226,--,--,--,--,Changing from AutoState 'Busy' to 'Blocked' on resource 'Order_Separator'.
0.00866791171771226,--,--,--,--,Assigning state variable 'Order_Separator.ResourceState' the value '2'. Previous value was '1'.
0.00866791171771226,Order.34,Order_Separator,7.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'Order.34' transferring from '[Station] Order_Separator.InputBuffer' into station 'Order_Separator.Processing'.
0.00866791171771226,--,--,--,--,Changing from AutoState 'Blocked' to 'Busy' on resource 'Order_Separator'.
0.00866791171771226,--,--,--,--,Assigning state variable 'Order_Separator.ResourceState' the value '1'. Previous value was '2'.
0.00866791171771226,Order.34,Order_Separator,3.OnEnteredProcessing,[Begin],Process 'Order_Separator.OnEnteredProcessing' execution started.
0.00866791171771226,Order.34,Order_Separator,3.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.34' ending transfer into station 'Order_Separator.Processing'.
0.00866791171771226,Order.34,Order_Separator,3.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.00866791171771226,Order.34,Order_Separator,3.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
0.00866791171771226,Order.34,Order_Separator,3.OnEnteredProcessing,[Decide] IfMakeCopies,Token branching on condition 'SeparationMode==List.SeparationModeValue.MakeCopies'.
0.00866791171771226,Order.34,Order_Separator,3.OnEnteredProcessing,[Decide] IfMakeCopies,Token sent to 'True' exit.
0.00866791171771226,Order.34,Order_Separator,3.OnEnteredProcessing,[Create] CopyQuantity,Creating '2' new object(s) of entity type 'Pizza' that are copies of original entity ‘Order.34’.
0.00866791171771226,Order.34,Order_Separator,3.OnEnteredProcessing,[Create] CopyQuantity,Created object 'Pizza.35'.
0.00866791171771226,Pizza.35,Order_Separator,6.OnEnteredProcessing,[Assign] ResourceState,Assigning state variable 'Order_Separator.ResourceState' the value '2'. Previous value was '1'.
0.00866791171771226,Pizza.35,Order_Separator,6.OnEnteredProcessing,[Transfer] ToMemberOutputBuffer,Entity 'Pizza.35' transferring from '[FreeSpace] Order_Separator' into station 'Order_Separator.MemberOutputBuffer'.
0.00866791171771226,Order.34,Order_Separator,3.OnEnteredProcessing,[Create] CopyQuantity,Created object 'Pizza.36'.
0.00866791171771226,Pizza.36,Order_Separator,10.OnEnteredProcessing,[Assign] ResourceState,Assigning state variable 'Order_Separator.ResourceState' the value '2'. Previous value was '2'.
0.00866791171771226,Pizza.36,Order_Separator,10.OnEnteredProcessing,[Transfer] ToMemberOutputBuffer,Entity 'Pizza.36' waiting to transfer from '[FreeSpace] Order_Separator' into station 'Order_Separator.MemberOutputBuffer'.
0.00866791171771226,Order.34,Order_Separator,3.OnEnteredProcessing,[Create] CopyQuantity,Token waiting at Create step for '2' other processes to complete.
0.00866791171771226,Order.34,Order_Separator,7.OnEnteredInputBuffer,[End],Process 'Order_Separator.OnEnteredInputBuffer' execution ended.
0.00866791171771226,Pizza.35,Order_Separator,9.OnEnteredMemberOutputBuffer,[Begin],Process 'Order_Separator.OnEnteredMemberOutputBuffer' execution started.
0.00866791171771226,Pizza.35,Order_Separator,9.OnEnteredMemberOutputBuffer,[EndTransfer] IntoMemberOutputBuffer,Entity 'Pizza.35' ending transfer into station 'Order_Separator.MemberOutputBuffer'.
0.00866791171771226,Pizza.36,Order_Separator,10.OnEnteredProcessing,[Transfer] ToMemberOutputBuffer,Entity 'Pizza.36' transferring from '[FreeSpace] Order_Separator' into station 'Order_Separator.MemberOutputBuffer'.
0.00866791171771226,Pizza.35,Order_Separator,9.OnEnteredMemberOutputBuffer,[Transfer] ToMemberOutputNode,Entity 'Pizza.35' transferring from '[Station] Order_Separator.MemberOutputBuffer' into node 'MemberOutput@Order_Separator'.
0.00866791171771226,Pizza.35,MemberOutput@Order_Separator,5.OnEnteredFromAssociatedObject,[Begin],Process 'MemberOutput@Order_Separator.OnEnteredFromAssociatedObject' execution started.
0.00866791171771226,Pizza.35,MemberOutput@Order_Separator,5.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'MemberOutput@Order_Separator.Entered'.
0.00866791171771226,Pizza.35,MemberOutput@Order_Separator,5.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0.00866791171771226,Pizza.35,MemberOutput@Order_Separator,5.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token sent to 'False' exit.
0.00866791171771226,Pizza.35,MemberOutput@Order_Separator,5.OnEnteredFromAssociatedObject,[Execute] RoutingOutLogic,Executing process 'MemberOutput@Order_Separator.RoutingOutLogic'.
0.00866791171771226,Pizza.35,MemberOutput@Order_Separator,4.RoutingOutLogic,[Begin],Process 'MemberOutput@Order_Separator.RoutingOutLogic' execution started.
0.00866791171771226,Pizza.35,MemberOutput@Order_Separator,4.RoutingOutLogic,[SetNode] NextDestination,Assigning entity ‘Pizza.35’ destination node the value ‘Input@Dough_and_Sauce’.
0.00866791171771226,Pizza.35,MemberOutput@Order_Separator,4.RoutingOutLogic,[End],Process 'MemberOutput@Order_Separator.RoutingOutLogic' execution ended.
0.00866791171771226,Pizza.35,MemberOutput@Order_Separator,5.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'Pizza.35' transferring from '[Node] MemberOutput@Order_Separator' into node 'Input@Dough_and_Sauce'.
0.00866791171771226,Pizza.35,Input@Dough_and_Sauce,4.OnEnteredToAssociatedObject,[Begin],Process 'Input@Dough_and_Sauce.OnEnteredToAssociatedObject' execution started.
0.00866791171771226,Pizza.35,Input@Dough_and_Sauce,4.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Dough_and_Sauce.Entered'.
0.00866791171771226,Pizza.35,Input@Dough_and_Sauce,4.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Pizza.35' transferring from '[Node] Input@Dough_and_Sauce' into object 'Dough_and_Sauce'.
0.00866791171771226,Pizza.35,Input@Dough_and_Sauce,4.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Pizza.35' transferring from '[Node] Input@Dough_and_Sauce' into station 'Dough_and_Sauce.InputBuffer'.
0.00866791171771226,Pizza.35,Order_Separator,6.OnEnteredProcessing,[End],Process 'Order_Separator.OnEnteredProcessing' execution ended.
0.00866791171771226,Pizza.36,Order_Separator,7.OnEnteredMemberOutputBuffer,[Begin],Process 'Order_Separator.OnEnteredMemberOutputBuffer' execution started.
0.00866791171771226,Pizza.36,Order_Separator,7.OnEnteredMemberOutputBuffer,[EndTransfer] IntoMemberOutputBuffer,Entity 'Pizza.36' ending transfer into station 'Order_Separator.MemberOutputBuffer'.
0.00866791171771226,Pizza.36,Order_Separator,7.OnEnteredMemberOutputBuffer,[Transfer] ToMemberOutputNode,Entity 'Pizza.36' transferring from '[Station] Order_Separator.MemberOutputBuffer' into node 'MemberOutput@Order_Separator'.
0.00866791171771226,Pizza.36,MemberOutput@Order_Separator,6.OnEnteredFromAssociatedObject,[Begin],Process 'MemberOutput@Order_Separator.OnEnteredFromAssociatedObject' execution started.
0.00866791171771226,Pizza.36,MemberOutput@Order_Separator,6.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'MemberOutput@Order_Separator.Entered'.
0.00866791171771226,Pizza.36,MemberOutput@Order_Separator,6.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0.00866791171771226,Pizza.36,MemberOutput@Order_Separator,6.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token sent to 'False' exit.
0.00866791171771226,Pizza.36,MemberOutput@Order_Separator,6.OnEnteredFromAssociatedObject,[Execute] RoutingOutLogic,Executing process 'MemberOutput@Order_Separator.RoutingOutLogic'.
0.00866791171771226,Pizza.36,MemberOutput@Order_Separator,12.RoutingOutLogic,[Begin],Process 'MemberOutput@Order_Separator.RoutingOutLogic' execution started.
0.00866791171771226,Pizza.36,MemberOutput@Order_Separator,12.RoutingOutLogic,[SetNode] NextDestination,Assigning entity ‘Pizza.36’ destination node the value ‘Input@Dough_and_Sauce’.
0.00866791171771226,Pizza.36,MemberOutput@Order_Separator,12.RoutingOutLogic,[End],Process 'MemberOutput@Order_Separator.RoutingOutLogic' execution ended.
0.00866791171771226,Pizza.36,MemberOutput@Order_Separator,6.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'Pizza.36' transferring from '[Node] MemberOutput@Order_Separator' into node 'Input@Dough_and_Sauce'.
0.00866791171771226,Pizza.36,Input@Dough_and_Sauce,12.OnEnteredToAssociatedObject,[Begin],Process 'Input@Dough_and_Sauce.OnEnteredToAssociatedObject' execution started.
0.00866791171771226,Pizza.36,Input@Dough_and_Sauce,12.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Dough_and_Sauce.Entered'.
0.00866791171771226,Pizza.36,Input@Dough_and_Sauce,12.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Pizza.36' transferring from '[Node] Input@Dough_and_Sauce' into object 'Dough_and_Sauce'.
