Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0.278597973423192,--,--,--,--,Changing from AutoState 'Blocked' to 'Busy' on resource 'Order_Taking'.
0.278597973423192,--,--,--,--,Assigning state variable 'Order_Taking.ResourceState' the value '1'. Previous value was '2'.
0.278597973423192,Order.36,Order_Taking,9.OnEnteredOutputBuffer,[End],Process 'Order_Taking.OnEnteredOutputBuffer' execution ended.
0.278597973423192,Order.36,Output@Order_Taking,8.OnEnteredFromAssociatedObject,[End],Process 'Output@Order_Taking.OnEnteredFromAssociatedObject' execution ended.
0.278597973423192,Order.37,Order_Taking,7.OnEnteredProcessing,[Begin],Process 'Order_Taking.OnEnteredProcessing' execution started.
0.278597973423192,Order.37,Order_Taking,7.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.37' ending transfer into station 'Order_Taking.Processing'.
0.278597973423192,Order.37,Order_Taking,7.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.278597973423192,Order.37,Order_Taking,7.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
0.278597973423192,Order.37,Order_Taking,7.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.0238020728681717' Hours until time '0.302400046291364' Hours. Delay multiplier was '1'.
0.278597973423192,Order.37,Order_Taking,6.OnEnteredInputBuffer,[End],Process 'Order_Taking.OnEnteredInputBuffer' execution ended.
0.278697179772399,Order.36,Output@Order_Taking,6.OnExited,[Begin],Process 'Output@Order_Taking.OnExited' execution started.
0.278697179772399,Order.36,Output@Order_Taking,6.OnExited,[Fire] ExitedEvent,Firing event 'Output@Order_Taking.Exited'.
0.278697179772399,Order.36,Output@Order_Taking,6.OnExited,[End],Process 'Output@Order_Taking.OnExited' execution ended.
0.279143608343827,Order.36,Path2,6.OnReachedEnd,[Begin],Process 'Path2.OnReachedEnd' execution started.
0.279143608343827,Order.36,Path2,6.OnReachedEnd,[Transfer] FromPath,Entity 'Order.36' transferring from '[EndOfLink] Path2' into node 'Input@Order_Separator'.
0.279143608343827,Order.36,Input@Order_Separator,8.OnEnteredToAssociatedObject,[Begin],Process 'Input@Order_Separator.OnEnteredToAssociatedObject' execution started.
0.279143608343827,Order.36,Input@Order_Separator,8.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Order_Separator.Entered'.
0.279143608343827,Order.36,Input@Order_Separator,8.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.36' transferring from '[Node] Input@Order_Separator' into object 'Order_Separator'.
0.279143608343827,Order.36,Input@Order_Separator,8.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.36' transferring from '[Node] Input@Order_Separator' into station 'Order_Separator.InputBuffer'.
0.279143608343827,Order.36,Order_Separator,9.OnEnteredInputBuffer,[Begin],Process 'Order_Separator.OnEnteredInputBuffer' execution started.
0.279143608343827,Order.36,Order_Separator,9.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Order.36' ending transfer into station 'Order_Separator.InputBuffer'.
0.279143608343827,Order.36,Input@Order_Separator,3.OnExited,[Begin],Process 'Input@Order_Separator.OnExited' execution started.
0.279143608343827,Order.36,Input@Order_Separator,3.OnExited,[Fire] ExitedEvent,Firing event 'Input@Order_Separator.Exited'.
0.279143608343827,Order.36,Input@Order_Separator,3.OnExited,[End],Process 'Input@Order_Separator.OnExited' execution ended.
0.279143608343827,Order.36,Order_Separator,9.OnEnteredInputBuffer,[Seize] Separator,Object 'Order.36' waiting to seize '1' resource(s) of resource type '[ParentObject] Order_Separator'.
0.279143608343827,Order.36,Path2,6.OnReachedEnd,[End],Process 'Path2.OnReachedEnd' execution ended.
0.279143608343827,Order.36,Input@Order_Separator,8.OnEnteredToAssociatedObject,[End],Process 'Input@Order_Separator.OnEnteredToAssociatedObject' execution ended.
0.279143608343827,--,--,--,--,Resource 'Order_Separator' checking allocation queue which contains '1' item(s).
0.279143608343827,Order.36,Order_Separator,9.OnEnteredInputBuffer,[Seize] Separator,Object 'Order.36' checking availability to seize '1' resource(s) of resource type '[ParentObject] Order_Separator'.
0.279143608343827,Order.36,Order_Separator,9.OnEnteredInputBuffer,[Seize] Separator,Object 'Order.36' checking availability to seize '1' capacity unit(s) of resource 'Order_Separator’.
0.279143608343827,Order.36,Order_Separator,9.OnEnteredInputBuffer,[Seize] Separator,Object 'Order.36' found ‘1’ currently available capacity unit(s) of resource 'Order_Separator’.
0.279143608343827,Order.36,Order_Separator,9.OnEnteredInputBuffer,[Seize] Separator,Object 'Order.36' found '1' currently available resource(s) of resource type '[ParentObject] Order_Separator'.
0.279143608343827,--,--,--,--,Resource 'Order_Separator' selecting object 'Order.36' waiting at rank position '1' in allocation queue which contains '1' item(s).
0.279143608343827,Order.36,Order_Separator,9.OnEnteredInputBuffer,[Seize] Separator,Object 'Order.36' seized '1' capacity unit(s) of resource 'Order_Separator'.
0.279143608343827,--,--,--,--,Changing from AutoState 'Starved' to 'Busy' on resource 'Order_Separator'.
0.279143608343827,--,--,--,--,Assigning state variable 'Order_Separator.ResourceState' the value '1'. Previous value was '0'.
0.279143608343827,Order.36,Order_Separator,9.OnEnteredInputBuffer,[Seize] Separator,Object 'Order.36' completed seize of '1' resource(s) of resource type '[ParentObject] Order_Separator'.
0.279143608343827,--,--,--,--,Changing from AutoState 'Busy' to 'Blocked' on resource 'Order_Separator'.
0.279143608343827,--,--,--,--,Assigning state variable 'Order_Separator.ResourceState' the value '2'. Previous value was '1'.
0.279143608343827,Order.36,Order_Separator,9.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'Order.36' transferring from '[Station] Order_Separator.InputBuffer' into station 'Order_Separator.Processing'.
0.279143608343827,--,--,--,--,Changing from AutoState 'Blocked' to 'Busy' on resource 'Order_Separator'.
0.279143608343827,--,--,--,--,Assigning state variable 'Order_Separator.ResourceState' the value '1'. Previous value was '2'.
0.279143608343827,Order.36,Order_Separator,8.OnEnteredProcessing,[Begin],Process 'Order_Separator.OnEnteredProcessing' execution started.
0.279143608343827,Order.36,Order_Separator,8.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.36' ending transfer into station 'Order_Separator.Processing'.
0.279143608343827,Order.36,Order_Separator,8.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.279143608343827,Order.36,Order_Separator,8.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
0.279143608343827,Order.36,Order_Separator,8.OnEnteredProcessing,[Decide] IfMakeCopies,Token branching on condition 'SeparationMode==List.SeparationModeValue.MakeCopies'.
0.279143608343827,Order.36,Order_Separator,8.OnEnteredProcessing,[Decide] IfMakeCopies,Token sent to 'True' exit.
0.279143608343827,Order.36,Order_Separator,8.OnEnteredProcessing,[Create] CopyQuantity,Creating '2' new object(s) of entity type 'Pizza' that are copies of original entity ‘Order.36’.
0.279143608343827,Order.36,Order_Separator,8.OnEnteredProcessing,[Create] CopyQuantity,Created object 'Pizza.43'.
0.279143608343827,Pizza.43,Order_Separator,6.OnEnteredProcessing,[Assign] ResourceState,Assigning state variable 'Order_Separator.ResourceState' the value '2'. Previous value was '1'.
0.279143608343827,Pizza.43,Order_Separator,6.OnEnteredProcessing,[Transfer] ToMemberOutputBuffer,Entity 'Pizza.43' transferring from '[FreeSpace] Order_Separator' into station 'Order_Separator.MemberOutputBuffer'.
0.279143608343827,Order.36,Order_Separator,8.OnEnteredProcessing,[Create] CopyQuantity,Created object 'Pizza.44'.
0.279143608343827,Pizza.44,Order_Separator,13.OnEnteredProcessing,[Assign] ResourceState,Assigning state variable 'Order_Separator.ResourceState' the value '2'. Previous value was '2'.
0.279143608343827,Pizza.44,Order_Separator,13.OnEnteredProcessing,[Transfer] ToMemberOutputBuffer,Entity 'Pizza.44' waiting to transfer from '[FreeSpace] Order_Separator' into station 'Order_Separator.MemberOutputBuffer'.
0.279143608343827,Order.36,Order_Separator,8.OnEnteredProcessing,[Create] CopyQuantity,Token waiting at Create step for '2' other processes to complete.
0.279143608343827,Order.36,Order_Separator,9.OnEnteredInputBuffer,[End],Process 'Order_Separator.OnEnteredInputBuffer' execution ended.
0.279143608343827,Pizza.43,Order_Separator,3.OnEnteredMemberOutputBuffer,[Begin],Process 'Order_Separator.OnEnteredMemberOutputBuffer' execution started.
0.279143608343827,Pizza.43,Order_Separator,3.OnEnteredMemberOutputBuffer,[EndTransfer] IntoMemberOutputBuffer,Entity 'Pizza.43' ending transfer into station 'Order_Separator.MemberOutputBuffer'.
0.279143608343827,Pizza.44,Order_Separator,13.OnEnteredProcessing,[Transfer] ToMemberOutputBuffer,Entity 'Pizza.44' transferring from '[FreeSpace] Order_Separator' into station 'Order_Separator.MemberOutputBuffer'.
0.279143608343827,Pizza.43,Order_Separator,3.OnEnteredMemberOutputBuffer,[Transfer] ToMemberOutputNode,Entity 'Pizza.43' transferring from '[Station] Order_Separator.MemberOutputBuffer' into node 'MemberOutput@Order_Separator'.
0.279143608343827,Pizza.43,MemberOutput@Order_Separator,14.OnEnteredFromAssociatedObject,[Begin],Process 'MemberOutput@Order_Separator.OnEnteredFromAssociatedObject' execution started.
0.279143608343827,Pizza.43,MemberOutput@Order_Separator,14.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'MemberOutput@Order_Separator.Entered'.
0.279143608343827,Pizza.43,MemberOutput@Order_Separator,14.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0.279143608343827,Pizza.43,MemberOutput@Order_Separator,14.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token sent to 'False' exit.
0.279143608343827,Pizza.43,MemberOutput@Order_Separator,14.OnEnteredFromAssociatedObject,[Execute] RoutingOutLogic,Executing process 'MemberOutput@Order_Separator.RoutingOutLogic'.
0.279143608343827,Pizza.43,MemberOutput@Order_Separator,15.RoutingOutLogic,[Begin],Process 'MemberOutput@Order_Separator.RoutingOutLogic' execution started.
0.279143608343827,Pizza.43,MemberOutput@Order_Separator,15.RoutingOutLogic,[SetNode] NextDestination,Assigning entity ‘Pizza.43’ destination node the value ‘Input@Dough_and_Sauce’.
0.279143608343827,Pizza.43,MemberOutput@Order_Separator,15.RoutingOutLogic,[End],Process 'MemberOutput@Order_Separator.RoutingOutLogic' execution ended.
0.279143608343827,Pizza.43,MemberOutput@Order_Separator,14.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'Pizza.43' transferring from '[Node] MemberOutput@Order_Separator' into node 'Input@Dough_and_Sauce'.
0.279143608343827,Pizza.43,Input@Dough_and_Sauce,15.OnEnteredToAssociatedObject,[Begin],Process 'Input@Dough_and_Sauce.OnEnteredToAssociatedObject' execution started.
0.279143608343827,Pizza.43,Input@Dough_and_Sauce,15.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Dough_and_Sauce.Entered'.
0.279143608343827,Pizza.43,Input@Dough_and_Sauce,15.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Pizza.43' transferring from '[Node] Input@Dough_and_Sauce' into object 'Dough_and_Sauce'.
0.279143608343827,Pizza.43,Input@Dough_and_Sauce,15.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Pizza.43' waiting to transfer from '[Node] Input@Dough_and_Sauce' into station 'Dough_and_Sauce.InputBuffer'.
0.279143608343827,Pizza.43,Order_Separator,6.OnEnteredProcessing,[End],Process 'Order_Separator.OnEnteredProcessing' execution ended.
0.279143608343827,Pizza.44,Order_Separator,9.OnEnteredMemberOutputBuffer,[Begin],Process 'Order_Separator.OnEnteredMemberOutputBuffer' execution started.
0.279143608343827,Pizza.44,Order_Separator,9.OnEnteredMemberOutputBuffer,[EndTransfer] IntoMemberOutputBuffer,Entity 'Pizza.44' ending transfer into station 'Order_Separator.MemberOutputBuffer'.
0.279143608343827,Pizza.44,Order_Separator,9.OnEnteredMemberOutputBuffer,[Transfer] ToMemberOutputNode,Entity 'Pizza.44' transferring from '[Station] Order_Separator.MemberOutputBuffer' into node 'MemberOutput@Order_Separator'.
0.279143608343827,Pizza.44,MemberOutput@Order_Separator,6.OnEnteredFromAssociatedObject,[Begin],Process 'MemberOutput@Order_Separator.OnEnteredFromAssociatedObject' execution started.
0.279143608343827,Pizza.44,MemberOutput@Order_Separator,6.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'MemberOutput@Order_Separator.Entered'.
0.279143608343827,Pizza.44,MemberOutput@Order_Separator,6.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0.279143608343827,Pizza.44,MemberOutput@Order_Separator,6.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token sent to 'False' exit.
0.279143608343827,Pizza.44,MemberOutput@Order_Separator,6.OnEnteredFromAssociatedObject,[Execute] RoutingOutLogic,Executing process 'MemberOutput@Order_Separator.RoutingOutLogic'.
0.279143608343827,Pizza.44,MemberOutput@Order_Separator,16.RoutingOutLogic,[Begin],Process 'MemberOutput@Order_Separator.RoutingOutLogic' execution started.
0.279143608343827,Pizza.44,MemberOutput@Order_Separator,16.RoutingOutLogic,[SetNode] NextDestination,Assigning entity ‘Pizza.44’ destination node the value ‘Input@Dough_and_Sauce’.
0.279143608343827,Pizza.44,MemberOutput@Order_Separator,16.RoutingOutLogic,[End],Process 'MemberOutput@Order_Separator.RoutingOutLogic' execution ended.
0.279143608343827,Pizza.44,MemberOutput@Order_Separator,6.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'Pizza.44' transferring from '[Node] MemberOutput@Order_Separator' into node 'Input@Dough_and_Sauce'.
0.279143608343827,Pizza.44,Input@Dough_and_Sauce,16.OnEnteredToAssociatedObject,[Begin],Process 'Input@Dough_and_Sauce.OnEnteredToAssociatedObject' execution started.
0.279143608343827,Pizza.44,Input@Dough_and_Sauce,16.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Dough_and_Sauce.Entered'.
0.279143608343827,Pizza.44,Input@Dough_and_Sauce,16.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Pizza.44' transferring from '[Node] Input@Dough_and_Sauce' into object 'Dough_and_Sauce'.
0.279143608343827,Pizza.44,Input@Dough_and_Sauce,16.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Pizza.44' waiting to transfer from '[Node] Input@Dough_and_Sauce' into station 'Dough_and_Sauce.InputBuffer'.
0.279143608343827,Pizza.44,Order_Separator,13.OnEnteredProcessing,[End],Process 'Order_Separator.OnEnteredProcessing' execution ended.
0.279143608343827,--,--,--,--,Changing from AutoState 'Busy' to 'Blocked' on resource 'Order_Separator'.
0.279143608343827,Order.36,Order_Separator,8.OnEnteredProcessing,[Transfer] ToParentOutputBuffer,Entity 'Order.36' transferring from '[Station] Order_Separator.Processing' into station 'Order_Separator.ParentOutputBuffer'.
0.279143608343827,--,--,--,--,Changing from AutoState 'Blocked' to 'Busy' on resource 'Order_Separator'.
0.279143608343827,--,--,--,--,Assigning state variable 'Order_Separator.ResourceState' the value '1'. Previous value was '2'.
0.279143608343827,Order.36,Order_Separator,13.OnEnteredParentOutputBuffer,[Begin],Process 'Order_Separator.OnEnteredParentOutputBuffer' execution started.
0.279143608343827,Order.36,Order_Separator,13.OnEnteredParentOutputBuffer,[EndTransfer] IntoParentOutputBuffer,Entity 'Order.36' ending transfer into station 'Order_Separator.ParentOutputBuffer'.
0.279143608343827,Order.36,Order_Separator,13.OnEnteredParentOutputBuffer,[Release] Separator,Object 'Order.36' attempting to release '1' resource(s) of resource type '[ParentObject] Order_Separator'.
0.279143608343827,Order.36,Order_Separator,13.OnEnteredParentOutputBuffer,[Release] Separator,Object 'Order.36' released '1' capacity unit(s) of resource 'Order_Separator'.
0.279143608343827,--,--,--,--,Changing from AutoState 'Busy' to 'Starved' on resource 'Order_Separator'.
0.279143608343827,--,--,--,--,Assigning state variable 'Order_Separator.ResourceState' the value '0'. Previous value was '1'.
0.279143608343827,Order.36,Order_Separator,17.OnCapacityReleased,[Begin],Process 'Order_Separator.OnCapacityReleased' execution started.
0.279143608343827,Order.36,Order_Separator,17.OnCapacityReleased,[End],Process 'Order_Separator.OnCapacityReleased' execution ended.
0.279143608343827,Order.36,Order_Separator,13.OnEnteredParentOutputBuffer,[Transfer] ToParentOutputNode,Entity 'Order.36' transferring from '[Station] Order_Separator.ParentOutputBuffer' into node 'ParentOutput@Order_Separator'.
0.279143608343827,Order.36,ParentOutput@Order_Separator,17.OnEnteredFromAssociatedObject,[Begin],Process 'ParentOutput@Order_Separator.OnEnteredFromAssociatedObject' execution started.
0.279143608343827,Order.36,ParentOutput@Order_Separator,17.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'ParentOutput@Order_Separator.Entered'.
0.279143608343827,Order.36,ParentOutput@Order_Separator,17.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0.279143608343827,Order.36,ParentOutput@Order_Separator,17.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token sent to 'False' exit.
0.279143608343827,Order.36,ParentOutput@Order_Separator,17.OnEnteredFromAssociatedObject,[Execute] RoutingOutLogic,Executing process 'ParentOutput@Order_Separator.RoutingOutLogic'.
0.279143608343827,Order.36,ParentOutput@Order_Separator,18.RoutingOutLogic,[Begin],Process 'ParentOutput@Order_Separator.RoutingOutLogic' execution started.
0.279143608343827,Order.36,ParentOutput@Order_Separator,18.RoutingOutLogic,[SetNode] NextDestination,Assigning entity ‘Order.36’ destination node the value ‘Input@Order_Sink’.
0.279143608343827,Order.36,ParentOutput@Order_Separator,18.RoutingOutLogic,[End],Process 'ParentOutput@Order_Separator.RoutingOutLogic' execution ended.
0.279143608343827,Order.36,ParentOutput@Order_Separator,17.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'Order.36' transferring from '[Node] ParentOutput@Order_Separator' into node 'Input@Order_Sink'.
0.279143608343827,Order.36,Input@Order_Sink,18.OnEnteredToAssociatedObject,[Begin],Process 'Input@Order_Sink.OnEnteredToAssociatedObject' execution started.
0.279143608343827,Order.36,Input@Order_Sink,18.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Order_Sink.Entered'.
0.279143608343827,Order.36,Input@Order_Sink,18.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.36' transferring from '[Node] Input@Order_Sink' into object 'Order_Sink'.
0.279143608343827,Order.36,Input@Order_Sink,18.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.36' transferring from '[Node] Input@Order_Sink' into station 'Order_Sink.InputBuffer'.
0.279143608343827,Order.36,Order_Separator,8.OnEnteredProcessing,[End],Process 'Order_Separator.OnEnteredProcessing' execution ended.
0.279143608343827,Order.36,Order_Sink,19.OnEnteredInputBuffer,[Begin],Process 'Order_Sink.OnEnteredInputBuffer' execution started.
0.279143608343827,Order.36,Order_Sink,19.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Order.36' ending transfer into station 'Order_Sink.InputBuffer'.
0.279143608343827,Order.36,ParentOutput@Order_Separator,8.OnExited,[Begin],Process 'ParentOutput@Order_Separator.OnExited' execution started.
0.279143608343827,Order.36,ParentOutput@Order_Separator,8.OnExited,[Fire] ExitedEvent,Firing event 'ParentOutput@Order_Separator.Exited'.
0.279143608343827,Order.36,ParentOutput@Order_Separator,8.OnExited,[End],Process 'ParentOutput@Order_Separator.OnExited' execution ended.
0.279143608343827,Order.36,Input@Order_Sink,8.OnExited,[Begin],Process 'Input@Order_Sink.OnExited' execution started.
0.279143608343827,Order.36,Input@Order_Sink,8.OnExited,[Fire] ExitedEvent,Firing event 'Input@Order_Sink.Exited'.
0.279143608343827,Order.36,Input@Order_Sink,8.OnExited,[End],Process 'Input@Order_Sink.OnExited' execution ended.
0.279143608343827,Order.36,Order_Sink,19.OnEnteredInputBuffer,[Tally] TimeInSystem,Recording ‘1’ observation value(s) of type ‘Expression’ for tally statistic ‘Order_Sink.TimeInSystem’.
0.279143608343827,Order.36,Order_Sink,19.OnEnteredInputBuffer,[Tally] TimeInSystem,Recording observation value '0.230527075596776' Hours for tally statistic 'Order_Sink.TimeInSystem'.
0.279143608343827,Order.36,Order_Sink,19.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'Order.36'.
0.279143608343827,--,--,--,--,Object 'Order.36' destroyed.
0.279143608343827, ,Order_Sink,19.OnEnteredInputBuffer,[End],Process 'Order_Sink.OnEnteredInputBuffer' execution ended.
0.279143608343827, ,Order_Separator,13.OnEnteredParentOutputBuffer,[End],Process 'Order_Separator.OnEnteredParentOutputBuffer' execution ended.
0.279143608343827, ,ParentOutput@Order_Separator,17.OnEnteredFromAssociatedObject,[End],Process 'ParentOutput@Order_Separator.OnEnteredFromAssociatedObject' execution ended.
0.279143608343827, ,Input@Order_Sink,18.OnEnteredToAssociatedObject,[End],Process 'Input@Order_Sink.OnEnteredToAssociatedObject' execution ended.
0.282515431403218,--,--,--,--,Firing event 'Order_Arrival.EntityArrivals.Event'.
0.282515431403218,--,--,--,--,Time until next event of timer 'Order_Arrival.EntityArrivals' is '0.0164068937001788' Hours.
0.282515431403218,Order_Arrival,Order_Arrival,18.OnEntityArrival,[Begin],Process 'Order_Arrival.OnEntityArrival' execution started.
0.282515431403218,Order_Arrival,Order_Arrival,18.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0.282515431403218,Order_Arrival,Order_Arrival,18.OnEntityArrival,[Create] Entities,Created object 'Order.45'.
0.282515431403218,Order.45,Order_Arrival,17.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.45' transferring from '[FreeSpace] Order_Arrival' into station 'Order_Arrival.Processing'.
0.282515431403218,Order_Arrival,Order_Arrival,18.OnEntityArrival,[End],Process 'Order_Arrival.OnEntityArrival' execution ended.
0.282515431403218,Order.45,Order_Arrival,13.OnEnteredProcessing,[Begin],Process 'Order_Arrival.OnEnteredProcessing' execution started.
0.282515431403218,Order.45,Order_Arrival,13.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.45' ending transfer into station 'Order_Arrival.Processing'.
0.282515431403218,Order.45,Order_Arrival,13.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.45' transferring from '[Station] Order_Arrival.Processing' into station 'Order_Arrival.OutputBuffer'.
0.282515431403218,Order.45,Order_Arrival,17.OnEntityArrival,[End],Process 'Order_Arrival.OnEntityArrival' execution ended.
0.282515431403218,Order.45,Order_Arrival,18.OnEnteredOutputBuffer,[Begin],Process 'Order_Arrival.OnEnteredOutputBuffer' execution started.
0.282515431403218,Order.45,Order_Arrival,18.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Order.45' ending transfer into station 'Order_Arrival.OutputBuffer'.
0.282515431403218,Order.45,Order_Arrival,18.OnEnteredOutputBuffer,[Assign] BeforeExitingAssignments,Assigning state variable 'Order.45.NumPizzas' the value '1'. Previous value was '0'.
0.282515431403218,Order.45,Order_Arrival,18.OnEnteredOutputBuffer,[Assign] BeforeExitingAssignments,Assigning state variable 'Order.45.OrderId' the value '1'. Previous value was '0'.
0.282515431403218,Order.45,Order_Arrival,18.OnEnteredOutputBuffer,[Assign] BeforeExitingAssignments,Assigning state variable 'Order.45.isDelivery' the value '1'. Previous value was '0'.
0.282515431403218,Order.45,Order_Arrival,18.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Order.45' transferring from '[Station] Order_Arrival.OutputBuffer' into node 'Output@Order_Arrival'.
0.282515431403218,Order.45,Output@Order_Arrival,17.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Order_Arrival.OnEnteredFromAssociatedObject' execution started.
0.282515431403218,Order.45,Output@Order_Arrival,17.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Order_Arrival.Entered'.
0.282515431403218,Order.45,Output@Order_Arrival,17.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'Order.45' transferring from '[Node] Output@Order_Arrival' onto link 'Path1'.
0.282515431403218,Order.45,Path1,19.OnEntered,[Begin],Process 'Path1.OnEntered' execution started.
0.282515431403218,Order.45,Path1,19.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'Order.45.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.282515431403218,Order.45,Path1,19.OnEntered,[EndTransfer] OntoPath,Entity 'Order.45' ending transfer onto link 'Path1'.
0.282515431403218,Order.45,Path1,19.OnEntered,[End],Process 'Path1.OnEntered' execution ended.
0.282515431403218,Order.45,Order_Arrival,13.OnEnteredProcessing,[End],Process 'Order_Arrival.OnEnteredProcessing' execution ended.
0.282515431403218,Order.45,Order_Arrival,18.OnEnteredOutputBuffer,[End],Process 'Order_Arrival.OnEnteredOutputBuffer' execution ended.
0.282515431403218,Order.45,Output@Order_Arrival,17.OnEnteredFromAssociatedObject,[End],Process 'Output@Order_Arrival.OnEnteredFromAssociatedObject' execution ended.
0.282614637752425,Order.45,Output@Order_Arrival,17.OnExited,[Begin],Process 'Output@Order_Arrival.OnExited' execution started.
0.282614637752425,Order.45,Output@Order_Arrival,17.OnExited,[Fire] ExitedEvent,Firing event 'Output@Order_Arrival.Exited'.
0.282614637752425,Order.45,Output@Order_Arrival,17.OnExited,[End],Process 'Output@Order_Arrival.OnExited' execution ended.
0.298922325103397,--,--,--,--,Firing event 'Order_Arrival.EntityArrivals.Event'.
0.298922325103397,--,--,--,--,Time until next event of timer 'Order_Arrival.EntityArrivals' is '0.0880882845449564' Hours.
0.298922325103397,Order_Arrival,Order_Arrival,17.OnEntityArrival,[Begin],Process 'Order_Arrival.OnEntityArrival' execution started.
0.298922325103397,Order_Arrival,Order_Arrival,17.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0.298922325103397,Order_Arrival,Order_Arrival,17.OnEntityArrival,[Create] Entities,Created object 'Order.46'.
0.298922325103397,Order.46,Order_Arrival,18.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.46' transferring from '[FreeSpace] Order_Arrival' into station 'Order_Arrival.Processing'.
0.298922325103397,Order_Arrival,Order_Arrival,17.OnEntityArrival,[End],Process 'Order_Arrival.OnEntityArrival' execution ended.
0.298922325103397,Order.46,Order_Arrival,13.OnEnteredProcessing,[Begin],Process 'Order_Arrival.OnEnteredProcessing' execution started.
0.298922325103397,Order.46,Order_Arrival,13.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.46' ending transfer into station 'Order_Arrival.Processing'.
0.298922325103397,Order.46,Order_Arrival,13.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.46' transferring from '[Station] Order_Arrival.Processing' into station 'Order_Arrival.OutputBuffer'.
0.298922325103397,Order.46,Order_Arrival,18.OnEntityArrival,[End],Process 'Order_Arrival.OnEntityArrival' execution ended.
0.298922325103397,Order.46,Order_Arrival,17.OnEnteredOutputBuffer,[Begin],Process 'Order_Arrival.OnEnteredOutputBuffer' execution started.
0.298922325103397,Order.46,Order_Arrival,17.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Order.46' ending transfer into station 'Order_Arrival.OutputBuffer'.
0.298922325103397,Order.46,Order_Arrival,17.OnEnteredOutputBuffer,[Assign] BeforeExitingAssignments,Assigning state variable 'Order.46.NumPizzas' the value '1'. Previous value was '0'.
